source_path	bytes	sha256	git_blob	classification	retained_or_matching_path	tar_files	tar_files_content_matched	checksum_sidecar
artifacts/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-RESEED-BIAS63252-COLD-UPSTREAM-BLOCKED-20260912-raw.tgz	7310	38d58705c6cf391be3ca1baf0f19ce720ca20a6179f47058c48f65e7c52f5bb8	8d755a4c8adf4f0aa874abd25a440b9ef2cff7ca	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-BOOTSTRAP3388-HELPER-RESEED-BIAS63252-COLD-UPSTREAM-BLOCKED-20260912	9	9
artifacts/EXP-WRPC-STEP5-HPLL-DIRECTION-CORRECTED-5632-64-20260909-raw-transfer.tgz	55571	dd38cd4a4cb52f8be827c385f61564f050d082ee1237ca4c44003fff0663433a	71dcef527f2d8bc634491158a908c0011bd3ef5c	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-DIRECTION-CORRECTED-5632-64-20260909	10	10
artifacts/EXP-WRPC-STEP5-HPLL-DIRECTION-CORRECTED-CLOSED-LOOP-5632-64-20260909-raw-transfer.tgz	55516	f5ad0b94f3509db3ab7734e2365d75e1d7a74839ba23ec0ab31f1cbc8dfa83da	4a760824f68a7d81c04fb71613246e0d03db5e8b	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-DIRECTION-CORRECTED-CLOSED-LOOP-5632-64-20260909	10	10
artifacts/EXP-WRPC-STEP5-HPLL-NEAREST-QUANTIZED-STEP-20260909-raw-transfer.tgz	54386	de2a7ecd67ab2f39069459e8f75216ff96369f9c795e54b56af8e3cf6df8f982	c7096103902dc9263a29b7f532ac5c88186fa0d1	archive-contents-already-present	experiments/legacy/exp-step5-softpll-lock/EXP-WRPC-STEP5-HPLL-NEAREST-QUANTIZED-STEP-20260909	9	9
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N00000_zero_point.log	12740	4ad37baea79b8f3215e30779dce45aa2f25f20a4fc0f4aa3e4d1bbade2ec44eb	fd0532171ae5a2d5c630a3840cac52b523a82f00	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N00000_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N00512_zero_point.log	24662	50e4cb2ef71d3a21bc0d3fb538261f498a69f4590da45e3fdce81603cf5353e4	c8d5e5f33356fbf11453d243ea2ec2094dded841	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N00512_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N00512_zero_point_recovery.log	12128	f5065e130b626b1e8eeb986e9e7dddc3e85d2d92458e29c9d0eb04474de7848e	b8d3fc3386cf3e675aa686f2b6c6852b5da50765	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N00512_zero_point_recovery.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N01024_zero_point.log	12576	94920a3c29169ec5828d77fa189896f373a446d19a4cee75044bba5e31312eb6	b3be4ec3327dc3d6da6dc8c304d92c8a623aa2ff	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N01024_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N01536_zero_point.log	13761	d6fa03f1c6283580a3ce83116a736d469b4be2d8ca43a5733e6164c9edb6fc8a	3b3530b7dbc2535f1275a30b654f348d334e68dc	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N01536_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N01536_zero_point_repeat.log	12196	146eef14627b154c554c6cdc2f9e08a88030517192d41a0e7efc2691aae5a210	1d6418506d8bcd6085d40c0c21b341065635de56	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N01536_zero_point_repeat.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N02048_zero_point.log	12174	14afa7e340c27c78349d20f6d0fc0580dc996056202f3ca5d526c9176d7886d0	346fe9abffef2eb279a98a34878f601410b08767	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N02048_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N04096_zero_point.log	14097	e6a0e07f51310f112dbeb5c813b9cdc74f1d5514192bacd8bed8ea57dcf6b35d	56d2293adbf6a36e1b5488d8ea52a002f5ea0ebc	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N04096_zero_point.log
artifacts/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/raw/N06144_zero_point.log	15663	866e44a975822ae674c01739c12f6bf1050332a8f79d8e11ddf5a0a516a79a47	d7d7418e13fd71fb31e24ff89708c0227f012618	exact-git-blob-duplicate	experiments/legacy/exp-step5-softpll-lock/raw/EXP-WRPC-STEP5-HPLL-PHYSICAL-ZERO-CROSSING-SWEEP-20260830/N06144_zero_point.log
